-5 1090.98122915468
-4.8989898989899 1020.87426492995
-4.7979797979798 952.751108681874
-4.6969696969697 886.611760410445
-4.5959595959596 822.456220115663
-4.49494949494949 760.28448779753
-4.39393939393939 700.096563456045
-4.29292929292929 641.89244709121
-4.19191919191919 585.672138703022
-4.09090909090909 531.435638291483
-3.98989898989899 479.182945856591
-3.88888888888889 428.914061398349
-3.78787878787879 380.628984916754
-3.68686868686869 334.327716411808
-3.58585858585859 290.010255883511
-3.48484848484848 247.676603331861
-3.38383838383838 207.32675875686
-3.28282828282828 168.960722158508
-3.18181818181818 132.578493536804
-3.08080808080808 98.1800728917478
-2.97979797979798 65.7654602233404
-2.87878787878788 35.3346555315815
-2.77777777777778 6.88765881647055
-2.67676767676768 -19.5755299219918
-2.57575757575758 -44.0549106838059
-2.47474747474747 -66.5504834689716
-2.37373737373737 -87.0622482774889
-2.27272727272727 -105.590205109358
-2.17171717171717 -122.134353964579
-2.07070707070707 -136.694694843151
-1.96969696969697 -149.271227745075
-1.86868686868687 -159.86395267035
-1.76767676767677 -168.472869618977
-1.66666666666667 -175.097978590956
-1.56565656565657 -179.739279586287
-1.46464646464646 -182.396772604969
-1.36363636363636 -183.070457647003
-1.26262626262626 -181.760334712388
-1.16161616161616 -178.466403801125
-1.06060606060606 -173.188664913214
-0.959595959595959 -165.927118048654
-0.858585858585859 -156.681763207446
-0.757575757575758 -145.45260038959
-0.656565656565657 -132.239629595085
-0.555555555555555 -117.042850823932
-0.454545454545455 -99.8622640761302
-0.353535353535354 -80.6978693516803
-0.252525252525253 -59.5496666505821
-0.151515151515151 -36.4176559728355
-0.0505050505050502 -11.3018373184405
0.0505050505050502 15.7977893126026
0.151515151515151 44.8812239202943
0.252525252525253 75.9484665046343
0.353535353535354 108.999517065623
0.454545454545454 144.034375603259
0.555555555555555 181.053042117544
0.656565656565657 220.055516608478
0.757575757575758 261.04179907606
0.858585858585858 304.01188952029
0.959595959595959 348.965787941168
1.06060606060606 395.903494338695
1.16161616161616 444.82500871287
1.26262626262626 495.730331063694
1.36363636363636 548.619461391166
1.46464646464646 603.492399695286
1.56565656565657 660.349145976055
1.66666666666667 719.189700233472
1.76767676767677 780.014062467537
1.86868686868687 842.822232678251
1.96969696969697 907.614210865613
2.07070707070707 974.389997029624
2.17171717171717 1043.14959117028
2.27272727272727 1113.89299328759
2.37373737373737 1186.62020338154
2.47474747474747 1261.33122145215
2.57575757575758 1338.0260474994
2.67676767676768 1416.7046815233
2.77777777777778 1497.36712352385
2.87878787878788 1580.01337350105
2.97979797979798 1664.64343145489
3.08080808080808 1751.25729738539
3.18181818181818 1839.85497129253
3.28282828282828 1930.43645317632
3.38383838383838 2023.00174303676
3.48484848484848 2117.55084087385
3.58585858585859 2214.08374668758
3.68686868686869 2312.60046047797
3.78787878787879 2413.100982245
3.88888888888889 2515.58531198868
3.98989898989899 2620.05344970901
4.09090909090909 2726.50539540599
4.19191919191919 2834.94114907961
4.29292929292929 2945.36071072989
4.39393939393939 3057.76408035681
4.49494949494949 3172.15125796038
4.5959595959596 3288.5222435406
4.6969696969697 3406.87703709747
4.7979797979798 3527.21563863098
4.8989898989899 3649.53804814115
5 3773.84426562796
