-5 261272.92711234
-4.8989898989899 240754.976986222
-4.7979797979798 221468.618745526
-4.6969696969697 203363.541606744
-4.5959595959596 186390.485727222
-4.49494949494949 170501.242205169
-4.39393939393939 155648.653079647
-4.29292929292929 141786.611330582
-4.19191919191919 128870.060878753
-4.09090909090909 116854.996585801
-3.98989898989899 105698.464254223
-3.88888888888889 95358.5606273775
-3.78787878787879 85794.433389478
-3.68686868686869 76966.2811655978
-3.58585858585859 68835.3535216687
-3.48484848484848 61363.9509644804
-3.38383838383838 54515.4249416811
-3.28282828282828 48254.1778417775
-3.18181818181818 42545.6629941344
-3.08080808080808 37356.3846689752
-2.97979797979798 32653.8980773813
-2.87878787878788 28406.8093712927
-2.77777777777778 24584.7756435078
-2.67676767676768 21158.5049276832
-2.57575757575758 18099.7561983338
-2.47474747474747 15381.3393708329
-2.37373737373737 12977.1153014123
-2.27272727272727 10861.995787162
-2.17171717171717 9011.9435660302
-2.07070707070707 7403.97231682375
-1.96969696969697 6016.14665920765
-1.86868686868687 4827.58215370529
-1.76767676767677 3818.44530169841
-1.66666666666667 2969.95354542708
-1.56565656565657 2264.37526798974
-1.46464646464646 1685.02979334316
-1.36363636363636 1216.28738630244
-1.26262626262626 843.56925254105
-1.16161616161616 553.347538590791
-1.06060606060606 333.145331841811
-0.959595959595959 171.536660542603
-0.858585858585859 58.1464938000076
-0.757575757575758 -16.3492584207962
-0.656565656565657 -60.2237452962795
-0.555555555555555 -80.6991751445706
-0.454545454545455 -83.946815425453
-0.353535353535354 -75.0869927403657
-0.252525252525253 -58.1890928324027
-0.151515151515151 -36.2715605863134
-0.0505050505050502 -11.3019000285028
0.0505050505050502 15.8033256729688
0.151515151515151 45.1784942083864
0.252525252525253 78.008924126379
0.353535353535354 116.53087483392
0.454545454545454 164.031546596329
0.555555555555555 224.849080537268
0.656565656565657 304.372558638746
0.757575757575758 409.042003741115
0.858585858585858 546.348379543071
0.959595959595959 724.833590601658
1.06060606060606 954.090482332262
1.16161616161616 1244.76284100861
1.26262626262626 1608.54539376279
1.36363636363636 2058.18380858521
1.46464646464646 2607.47469432464
1.56565656565657 3271.26560068819
1.66666666666667 4065.45501824131
1.76767676767677 5006.9923784078
1.86868686868687 6113.87805346981
1.96969696969697 7405.16335656783
2.07070707070707 8900.95054170069
2.17171717171717 10622.3928037256
2.27272727272727 12591.694278358
2.37373737373737 14832.1100421718
2.47474747474747 17367.9461125992
2.57575757575758 20224.5594479308
2.67676767676768 23428.3579473155
2.77777777777778 27006.8004507605
2.87878787878788 30988.3967391315
2.97979797979798 35402.7075341522
3.08080808080808 40280.3444984052
3.18181818181818 45652.9702353308
3.28282828282828 51553.2982892281
3.38383838383838 58015.0931452546
3.48484848484848 65073.1702294257
3.58585858585859 72763.3959086156
3.68686868686869 81122.6874905564
3.78787878787879 90189.0132238389
3.88888888888889 100001.392297912
3.98989898989899 110599.894843084
4.09090909090909 122025.641930519
4.19191919191919 134320.805572243
4.29292929292929 147528.608721136
4.39393939393939 161693.325270941
4.49494949494949 176860.280056256
4.5959595959596 193075.848852539
4.6969696969697 210387.458376105
4.7979797979798 228843.586284129
4.8989898989899 248493.761174643
5 269388.562586538
